,weapon_type,officer_id,officer_race,subject_perceived_race,initial_call_type,final_call_type,call_type,precinct,sector,beat,incident_year,incident_month,officer_age,12am_6am,7am_12pm,1pm_6pm,7pm_11pm,officer_gender__M,subject_perceived_gender__M,subject_perceived_gender__Unable to Determine,arrest_flag__Y,frisk_flag__Y,dif_race__Y,dif_gender__Y,repeat_offenders__Y,subject_age_group__1_17,subject_age_group__26_35,subject_age_group__36_45,subject_age_group__46_55,subject_age_group__56_up,subject_age_group__Unknown,field_contact__y,offense_report__y
475,3,638,7,1,48,93,0,1,13,41,1,5,14,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
476,3,737,7,7,99,49,0,0,3,7,1,5,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
477,3,400,7,5,122,88,0,1,21,63,1,5,16,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
478,3,442,1,5,17,42,0,6,19,59,1,5,11,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
479,3,176,7,5,136,105,2,4,34,98,1,5,20,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
480,3,176,7,5,136,105,2,4,34,98,1,5,20,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
481,3,176,7,5,136,105,2,4,34,98,1,5,20,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
482,3,737,7,7,122,88,3,0,7,21,1,6,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
483,3,442,1,1,125,90,0,6,5,17,1,6,11,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
484,3,582,7,1,17,14,0,2,27,81,1,6,5,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
486,2,409,7,1,27,24,3,2,23,67,1,6,11,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
487,3,409,7,7,27,24,3,2,23,67,1,6,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
488,3,409,7,5,27,24,3,2,23,67,1,6,11,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
489,3,409,7,5,27,24,3,2,23,67,1,6,11,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
490,3,498,7,5,135,93,0,4,9,29,1,6,18,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
491,3,400,7,5,135,93,0,1,21,65,1,6,16,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
492,3,419,7,5,146,113,2,2,23,71,1,6,11,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
493,3,723,1,2,156,113,2,1,17,49,1,7,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
494,1,442,1,1,136,93,2,6,19,55,1,7,11,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
495,3,498,7,5,48,44,2,4,9,25,1,7,18,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
496,3,498,7,5,48,44,2,4,9,25,1,7,18,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
497,3,331,7,5,139,12,0,2,23,71,1,7,15,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
499,3,583,7,5,33,83,0,0,3,9,1,7,4,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
500,3,583,7,5,33,83,0,0,3,9,1,7,4,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
501,3,430,1,1,135,80,3,2,27,81,1,7,11,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
502,3,757,7,5,137,93,2,0,7,21,1,8,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
503,3,286,7,1,58,44,0,1,17,51,1,8,14,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
504,3,286,7,7,58,44,0,1,17,51,1,8,14,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
505,2,760,7,7,162,115,3,1,1,5,1,8,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
506,3,623,3,7,101,49,3,2,29,87,1,8,6,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
507,3,746,7,7,90,93,0,1,1,3,1,8,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
508,3,796,1,0,136,94,2,0,7,19,1,9,15,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
509,3,186,7,5,48,38,0,0,7,21,1,9,25,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
510,3,186,7,5,48,38,0,0,7,21,1,9,25,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
511,3,186,7,5,48,38,0,0,7,21,1,9,25,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
512,3,186,7,5,48,38,0,0,7,21,1,9,25,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
513,3,430,1,7,34,93,0,2,23,69,1,9,11,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
514,3,582,7,1,146,49,2,2,27,81,1,9,5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
515,3,427,7,1,27,24,3,1,17,53,1,9,13,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
516,3,427,7,1,27,24,3,1,17,53,1,9,13,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
517,3,427,7,4,27,24,3,1,17,53,1,9,13,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
518,2,608,3,1,48,113,2,6,15,47,1,9,8,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
519,3,608,3,1,48,113,2,6,15,47,1,9,8,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
520,3,645,0,1,17,14,0,0,7,19,1,10,8,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
523,3,488,2,1,84,106,0,2,23,71,1,10,29,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
524,3,488,2,1,84,106,0,2,23,71,1,10,29,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
525,3,488,2,1,84,106,0,2,23,71,1,10,29,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
526,3,562,7,5,143,106,0,2,27,81,1,11,16,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
527,3,608,3,1,127,113,0,6,15,47,1,11,8,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
528,3,786,5,7,35,26,0,1,31,93,1,11,13,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
529,3,562,7,1,122,80,0,2,29,85,1,11,16,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
530,3,168,6,5,137,95,0,4,9,25,1,11,34,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
533,3,286,7,7,139,12,3,1,31,93,1,12,14,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
534,3,62,1,7,135,94,0,5,32,96,1,12,32,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
535,3,582,7,1,162,114,0,2,27,81,1,12,5,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
611,3,603,7,5,137,25,3,0,7,23,2,1,9,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
612,3,815,7,1,111,113,0,0,7,19,2,1,5,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
613,3,400,7,7,136,93,2,1,31,93,2,1,17,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
614,3,400,7,7,136,93,2,1,31,93,2,1,17,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
615,3,400,7,7,136,93,2,1,31,93,2,1,17,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
616,3,806,2,5,46,44,0,1,13,37,2,1,9,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
617,3,376,7,7,146,104,2,1,1,1,2,2,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
618,3,391,2,5,149,119,2,2,29,85,2,9,16,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
619,3,757,7,5,16,10,0,2,29,85,2,2,2,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
621,3,158,0,5,135,93,0,4,34,100,2,2,36,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
622,3,158,0,5,135,113,0,4,34,102,2,2,36,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
624,3,746,7,7,111,81,3,1,1,1,2,3,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
625,3,728,7,5,136,113,2,0,11,35,2,3,11,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
626,3,728,7,5,136,113,2,0,11,35,2,3,11,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
627,3,759,7,5,162,42,0,0,7,19,2,3,3,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
628,3,164,1,5,16,43,2,6,14,44,2,3,25,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
629,3,164,1,5,16,43,2,6,14,44,2,3,25,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
630,3,589,7,5,17,47,0,1,13,37,2,3,16,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
631,3,498,7,5,17,42,0,4,9,25,2,3,19,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
633,3,228,7,5,135,93,0,0,3,7,2,4,24,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
634,3,252,7,5,48,42,2,6,19,55,2,4,23,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
635,3,334,7,7,137,93,0,6,25,75,2,4,29,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
636,3,158,0,5,90,94,3,4,34,102,2,4,36,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
637,3,507,1,7,103,34,0,4,34,100,2,4,13,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
638,3,589,7,1,116,90,0,1,13,41,2,5,16,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
639,3,376,7,5,146,112,2,1,21,63,2,5,11,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
640,3,746,7,7,48,80,0,1,1,3,2,5,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
641,3,757,7,1,17,14,0,5,32,96,2,5,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
642,3,431,7,5,147,6,2,6,19,55,2,5,19,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
643,3,431,7,5,147,6,2,6,19,55,2,5,19,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
644,3,828,7,5,139,12,0,4,34,98,2,5,4,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
648,0,595,7,4,162,16,3,0,11,35,2,6,4,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
649,1,757,7,5,162,69,2,2,23,67,2,6,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
650,3,498,7,5,147,42,0,4,9,25,2,6,19,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
651,2,465,1,7,135,93,0,1,13,41,2,6,21,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
652,3,608,3,4,17,42,0,6,15,47,2,6,9,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
653,3,186,7,5,128,104,0,0,3,11,2,6,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
654,3,186,7,5,128,104,0,0,3,11,2,6,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
655,3,186,7,5,128,104,0,0,3,11,2,6,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
656,3,746,7,5,95,93,3,1,1,3,2,6,5,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
657,3,746,7,5,95,93,3,1,1,3,2,6,5,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
659,3,398,7,5,46,34,0,1,31,91,2,6,20,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
660,3,158,0,5,135,93,3,4,34,102,2,6,36,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
664,3,864,7,7,147,93,0,4,9,29,2,6,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
665,3,864,7,7,147,93,0,4,9,29,2,6,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
666,3,864,7,7,147,93,0,4,9,29,2,6,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
667,3,864,7,7,147,93,0,4,9,29,2,6,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
668,3,864,7,7,147,93,0,4,9,29,2,6,7,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
669,3,133,7,5,20,14,0,1,13,37,2,7,34,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
670,3,164,1,7,33,25,1,2,23,69,2,7,25,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
672,3,307,7,5,35,42,0,1,21,61,2,7,17,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
676,3,376,7,7,146,94,2,1,13,37,2,7,11,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
682,3,869,7,5,51,93,0,1,21,65,2,7,5,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
683,3,314,7,7,146,70,2,0,11,35,2,7,22,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
684,3,191,7,5,135,42,2,6,19,55,2,8,30,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
685,3,191,7,5,135,42,2,6,19,55,2,8,30,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
686,3,186,7,7,135,93,0,0,3,9,2,8,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
687,3,186,7,7,135,93,0,0,3,9,2,8,26,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
688,3,186,7,5,135,93,0,0,3,9,2,8,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
689,3,186,7,5,135,93,0,0,3,9,2,8,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
690,3,869,7,7,111,169,0,1,21,65,2,8,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
691,3,869,7,7,111,169,0,1,21,65,2,8,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
694,3,473,5,1,147,83,0,1,17,53,2,8,9,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
695,3,473,5,1,147,83,0,1,17,53,2,8,9,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
696,3,473,5,7,147,83,0,1,17,53,2,8,9,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
697,3,757,7,5,137,95,0,2,23,67,2,8,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
698,3,186,7,5,111,80,0,0,3,7,2,8,26,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
699,3,168,6,1,135,93,3,4,9,25,2,8,35,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
700,3,601,7,5,100,45,3,2,27,79,2,8,6,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
701,3,400,7,7,61,53,3,1,17,51,2,8,17,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
702,3,400,7,7,61,53,3,1,17,51,2,8,17,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
703,3,339,4,5,128,43,3,2,29,89,2,8,13,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
704,3,736,7,3,47,47,0,0,11,31,2,8,4,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
705,3,429,7,5,52,104,2,0,7,21,2,8,22,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
706,3,376,7,5,146,94,2,1,31,93,2,9,11,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
707,3,871,7,5,33,25,2,2,23,71,2,9,25,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
708,3,119,3,5,111,80,0,2,23,69,2,11,25,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
709,3,595,7,1,127,99,0,0,7,21,2,9,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
710,3,608,3,7,48,42,0,6,25,73,2,9,9,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
711,3,298,7,5,127,99,0,1,31,95,2,9,18,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
712,3,158,0,7,27,24,2,4,34,102,2,9,36,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
713,3,873,0,1,17,14,3,5,32,96,2,9,3,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
714,3,158,0,7,135,21,0,4,34,102,2,10,36,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
717,3,608,3,7,17,38,0,6,15,47,2,10,9,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
718,3,608,3,1,17,38,0,6,15,47,2,10,9,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
720,3,429,7,5,146,105,2,0,7,21,2,10,22,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
721,3,861,7,1,48,142,0,6,15,45,2,10,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
722,2,608,3,1,56,80,0,6,15,47,2,10,9,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
724,3,429,7,5,146,104,2,0,3,7,2,11,22,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
725,3,869,7,2,15,47,0,1,13,41,2,11,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
726,3,608,3,1,17,12,0,6,15,47,2,11,9,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
729,3,286,7,5,15,44,0,1,17,49,2,11,15,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
730,3,286,7,5,15,44,0,1,17,49,2,11,15,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
731,3,509,7,3,15,47,0,1,17,49,2,11,16,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
732,2,537,7,4,17,14,0,2,27,81,2,11,5,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
733,3,869,7,1,55,14,0,1,13,39,2,11,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
735,3,177,7,7,147,83,2,1,21,63,2,12,29,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
737,3,50,7,5,135,113,2,6,25,73,2,12,36,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
739,3,908,7,7,17,83,0,6,5,17,3,1,33,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
740,3,286,7,5,55,10,0,1,31,91,3,1,16,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
741,3,286,7,5,55,10,0,1,31,91,3,1,16,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
742,3,286,7,5,55,10,0,1,31,91,3,1,16,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
743,3,286,7,5,55,10,0,1,31,91,3,1,16,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
744,3,286,7,5,55,10,0,1,31,91,3,1,16,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
745,3,286,7,5,55,10,0,1,31,91,3,1,16,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
759,3,473,5,7,90,93,0,1,17,51,3,1,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
771,3,502,7,5,111,80,0,2,27,79,3,1,21,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
772,3,502,7,5,111,80,0,2,27,79,3,1,21,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
773,3,502,7,5,111,80,0,2,27,79,3,1,21,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
774,3,502,7,5,111,80,0,2,27,79,3,1,21,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
775,2,757,7,5,59,14,0,2,23,69,3,1,3,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
806,3,158,0,5,137,26,0,4,34,102,3,1,37,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
807,3,850,0,2,57,38,0,6,15,47,3,1,26,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
808,3,164,1,7,34,93,0,2,23,71,3,1,26,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
809,3,164,1,7,34,93,0,2,23,71,3,1,26,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
810,3,400,7,5,136,70,2,1,1,1,3,1,18,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
811,3,400,7,5,136,70,2,1,1,1,3,1,18,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
812,3,496,7,5,136,105,2,2,27,81,3,1,14,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
813,3,506,7,7,48,93,0,2,23,71,3,2,20,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
815,3,572,7,7,34,28,0,6,19,55,3,2,20,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
816,3,572,7,7,34,28,0,6,19,55,3,2,20,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
817,3,441,7,5,111,80,2,2,29,87,3,2,11,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
818,3,441,7,5,111,80,2,2,29,87,3,2,11,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
819,3,441,7,5,111,80,2,2,29,87,3,2,11,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
820,2,725,7,7,136,167,2,6,19,59,3,2,9,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
821,3,429,7,5,16,10,0,0,11,33,3,2,23,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
822,3,429,7,5,16,10,0,0,11,33,3,2,23,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
823,3,644,7,1,136,65,2,6,15,47,3,2,28,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
824,3,757,7,5,36,25,1,2,23,69,3,2,3,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
825,3,376,7,5,46,104,0,1,31,95,3,2,12,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
826,3,400,7,1,90,97,0,1,21,65,3,2,18,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
828,3,312,0,5,15,47,0,2,29,87,3,3,19,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
829,3,312,0,5,147,114,0,2,27,81,3,3,19,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
830,3,850,0,5,136,93,2,6,25,77,3,3,26,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
831,3,396,4,4,137,88,0,0,7,19,3,3,18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
832,3,434,5,5,84,106,0,1,21,65,3,3,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
833,1,736,7,5,16,14,0,0,3,11,3,3,5,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
834,1,736,7,1,16,14,0,0,3,11,3,3,5,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
835,3,369,3,1,55,116,0,6,25,77,3,3,29,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
836,3,369,3,1,55,116,0,6,25,77,3,3,29,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
837,3,369,3,1,55,116,0,6,25,77,3,3,29,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
838,3,177,7,7,27,24,0,1,1,3,3,5,30,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
839,3,369,3,1,55,116,0,6,25,77,3,3,29,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
840,3,608,3,1,123,88,0,6,19,57,3,3,10,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
841,3,933,7,7,135,22,0,1,17,49,3,3,14,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
842,3,484,7,7,33,25,3,1,1,3,3,3,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
843,3,164,1,5,35,27,0,2,23,71,3,3,26,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
